t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3
11.325,0.500586,13.3843,0.632743,0.593151,8.86752,19.6619,0.194753,0.55825,4.27077,5.44249,-0.800285,-0.107945,9.55868,12.4132,-0.3338,-0.0808244
11.33,0.50375,13.3872,0.632743,0.593151,8.8685,19.6647,0.194753,0.558249,4.26677,5.44195,-0.800285,-0.107945,9.55701,12.4128,-0.3338,-0.0808243
11.335,0.506914,13.3902,0.632743,0.593151,8.86947,19.6675,0.194753,0.558249,4.26277,5.44141,-0.800285,-0.107945,9.55534,12.4124,-0.3338,-0.0808242
11.34,0.510078,13.3931,0.632743,0.593151,8.87044,19.6703,0.194753,0.558249,4.25877,5.44087,-0.800285,-0.107945,9.55367,12.412,-0.3338,-0.0808241
11.345,0.513241,13.3961,0.632743,0.593151,8.87142,19.6731,0.194753,0.558249,4.25476,5.44033,-0.800285,-0.107945,9.552,12.4116,-0.3338,-0.080824
11.35,0.516405,13.3991,0.632743,0.593151,8.87239,19.6758,0.194753,0.558249,4.25076,5.43979,-0.800285,-0.107945,9.55033,12.4111,-0.3338,-0.0808239
11.355,0.519569,13.402,0.632743,0.593151,8.87336,19.6786,0.194753,0.558249,4.24676,5.43925,-0.800285,-0.107945,9.54866,12.4107,-0.3338,-0.0808238
11.36,0.522732,13.405,0.632743,0.593151,8.87434,19.6814,0.194753,0.558249,4.24276,5.43871,-0.800285,-0.107945,9.54699,12.4103,-0.3338,-0.0808238
11.365,0.525896,13.408,0.632743,0.593151,8.87531,19.6842,0.194753,0.558249,4.23876,5.43817,-0.800285,-0.107944,9.54532,12.4099,-0.3338,-0.0808237
11.37,0.52906,13.4109,0.632743,0.593151,8.87629,19.687,0.194753,0.558249,4.23476,5.43763,-0.800285,-0.107944,9.54365,12.4095,-0.3338,-0.0808236
11.375,0.532224,13.4139,0.632743,0.593151,8.87726,19.6898,0.194753,0.558248,4.23076,5.43709,-0.800285,-0.107944,9.54199,12.4091,-0.3338,-0.0808235
11.38,0.535387,13.4169,0.632743,0.593151,8.87823,19.6926,0.194753,0.558248,4.22675,5.43655,-0.800285,-0.107944,9.54032,12.4087,-0.3338,-0.0808234
11.385,0.538551,13.4198,0.632743,0.593151,8.87921,19.6954,0.194753,0.558248,4.22275,5.43601,-0.800285,-0.107944,9.53865,12.4083,-0.3338,-0.0808233
11.39,0.541715,13.4228,0.632743,0.593151,8.88018,19.6982,0.194753,0.558248,4.21875,5.43547,-0.800285,-0.107944,9.53698,12.4079,-0.3338,-0.0808232
11.395,0.544878,13.4258,0.632744,0.593151,8.88115,19.701,0.194753,0.558248,4.21475,5.43494,-0.800285,-0.107944,9.53531,12.4075,-0.3338,-0.0808232
11.4,0.548042,13.4287,0.632744,0.593151,8.88213,19.7038,0.194753,0.558248,4.21075,5.4344,-0.800285,-0.107944,9.53364,12.4071,-0.333801,-0.0808231
11.405,0.551206,13.4317,0.632744,0.593151,8.8831,19.7065,0.194753,0.558248,4.20675,5.43386,-0.800285,-0.107944,9.53197,12.4067,-0.333801,-0.080823
11.41,0.55437,13.4347,0.632744,0.593151,8.88408,19.7093,0.194753,0.558248,4.20275,5.43332,-0.800285,-0.107944,9.5303,12.4063,-0.333801,-0.0808229
11.415,0.557533,13.4376,0.632744,0.593151,8.88505,19.7121,0.194753,0.558248,4.19874,5.43278,-0.800285,-0.107944,9.52863,12.4059,-0.333801,-0.0808228
11.42,0.560697,13.4406,0.632744,0.593151,8.88602,19.7149,0.194753,0.558247,4.19474,5.43224,-0.800285,-0.107944,9.52696,12.4055,-0.333801,-0.0808227
11.425,0.563861,13.4436,0.632744,0.59315,8.887,19.7177,0.194753,0.558247,4.19074,5.4317,-0.800285,-0.107944,9.5253,12.4051,-0.333801,-0.0808227
11.43,0.567025,13.4465,0.632744,0.59315,8.88797,19.7205,0.194753,0.558247,4.18674,5.43116,-0.800285,-0.107944,9.52363,12.4047,-0.333801,-0.0808226
11.435,0.570188,13.4495,0.632744,0.59315,8.88894,19.7233,0.194753,0.558247,4.18274,5.43062,-0.800285,-0.107944,9.52196,12.4043,-0.333801,-0.0808225
11.44,0.573352,13.4525,0.632744,0.59315,8.88992,19.7261,0.194753,0.558247,4.17874,5.43008,-0.800285,-0.107944,9.52029,12.4039,-0.333801,-0.0808224
11.445,0.576516,13.4554,0.632744,0.59315,8.89089,19.7289,0.194753,0.558247,4.17474,5.42954,-0.800285,-0.107944,9.51862,12.4035,-0.333801,-0.0808223
11.45,0.579679,13.4584,0.632744,0.59315,8.89187,19.7317,0.194753,0.558247,4.17073,5.429,-0.800285,-0.107944,9.51695,12.4031,-0.333801,-0.0808222
11.455,0.582843,13.4614,0.632744,0.59315,8.89284,19.7345,0.194753,0.558247,4.16673,5.42846,-0.800285,-0.107944,9.51528,12.4027,-0.333801,-0.0808222
11.46,0.586007,13.4643,0.632744,0.59315,8.89381,19.7373,0.194753,0.558247,4.16273,5.42792,-0.800285,-0.107944,9.51361,12.4023,-0.333801,-0.0808221
11.465,0.589171,13.4673,0.632744,0.59315,8.89479,19.74,0.194753,0.558246,4.15873,5.42738,-0.800285,-0.107943,9.51194,12.4019,-0.333801,-0.080822
11.47,0.592334,13.4703,0.632744,0.59315,8.89576,19.7428,0.194753,0.558246,4.15473,5.42684,-0.800285,-0.107943,9.51027,12.4014,-0.333801,-0.0808219
11.475,0.595498,13.4732,0.632744,0.59315,8.89673,19.7456,0.194753,0.558246,4.15073,5.4263,-0.800285,-0.107943,9.50861,12.401,-0.333801,-0.0808218
11.48,0.598662,13.4762,0.632744,0.59315,8.89771,19.7484,0.194753,0.558246,4.14673,5.42576,-0.800285,-0.107943,9.50694,12.4006,-0.333801,-0.0808218
11.485,0.601825,13.4792,0.632744,0.59315,8.89868,19.7512,0.194753,0.558246,4.14272,5.42522,-0.800285,-0.107943,9.50527,12.4002,-0.333801,-0.0808217
11.49,0.604989,13.4821,0.632744,0.59315,8.89966,19.754,0.194753,0.558246,4.13872,5.42468,-0.800285,-0.107943,9.5036,12.3998,-0.333801,-0.0808216
11.495,0.608153,13.4851,0.632744,0.59315,8.90063,19.7568,0.194753,0.558246,4.13472,5.42414,-0.800285,-0.107943,9.50193,12.3994,-0.333802,-0.0808215
11.5,0.611317,13.4881,0.632744,0.59315,8.9016,19.7596,0.194753,0.558246,4.13072,5.4236,-0.800285,-0.107943,9.50026,12.399,-0.333802,-0.0808214
11.505,0.61448,13.491,0.632745,0.59315,8.90258,19.7624,0.194753,0.558246,4.12672,5.42306,-0.800285,-0.107943,9.49859,12.3986,-0.333802,-0.0808214
11.51,0.617644,13.494,0.632745,0.59315,8.90355,19.7652,0.194753,0.558245,4.12272,5.42252,-0.800285,-0.107943,9.49692,12.3982,-0.333802,-0.0808213
11.515,0.620808,13.497,0.632745,0.59315,8.90452,19.768,0.194753,0.558245,4.11872,5.42198,-0.800285,-0.107943,9.49525,12.3978,-0.333802,-0.0808212
11.52,0.623971,13.4999,0.632745,0.59315,8.9055,19.7707,0.194753,0.558245,4.11471,5.42144,-0.800285,-0.107943,9.49358,12.3974,-0.333802,-0.0808211
11.525,0.627135,13.5029,0.632745,0.59315,8.90647,19.7735,0.194753,0.558245,4.11071,5.4209,-0.800285,-0.107943,9.49192,12.397,-0.333802,-0.080821
11.53,0.630299,13.5058,0.632745,0.59315,8.90745,19.7763,0.194753,0.558245,4.10671,5.42036,-0.800285,-0.107943,9.49025,12.3966,-0.333802,-0.080821
11.535,0.633463,13.5088,0.632745,0.59315,8.90842,19.7791,0.194753,0.558245,4.10271,5.41982,-0.800285,-0.107943,9.48858,12.3962,-0.333802,-0.0808209
11.54,0.636626,13.5118,0.632745,0.59315,8.90939,19.7819,0.194753,0.558245,4.09871,5.41928,-0.800285,-0.107943,9.48691,12.3958,-0.333802,-0.0808208
11.545,0.63979,13.5147,0.632745,0.59315,8.91037,19.7847,0.194753,0.558245,4.09471,5.41874,-0.800285,-0.107943,9.48524,12.3954,-0.333802,-0.0808207
11.55,0.642954,13.5177,0.632745,0.59315,8.91134,19.7875,0.194753,0.558245,4.09071,5.4182,-0.800285,-0.107943,9.48357,12.395,-0.333802,-0.0808206
11.555,0.646118,13.5207,0.632745,0.59315,8.91232,19.7903,0.194753,0.558245,4.0867,5.41766,-0.800285,-0.107943,9.4819,12.3946,-0.333802,-0.0808206
11.56,0.649281,13.5236,0.632745,0.59315,8.91329,19.7931,0.194753,0.558244,4.0827,5.41712,-0.800285,-0.107942,9.48023,12.3942,-0.333802,-0.0808205
11.565,0.652445,13.5266,0.632745,0.59315,8.91426,19.7959,0.194753,0.558244,4.0787,5.41658,-0.800285,-0.107942,9.47856,12.3938,-0.333802,-0.0808204
11.57,0.655609,13.5296,0.632745,0.59315,8.91524,19.7987,0.194753,0.558244,4.0747,5.41605,-0.800285,-0.107942,9.47689,12.3934,-0.333802,-0.0808203
11.575,0.658772,13.5325,0.632745,0.59315,8.91621,19.8015,0.194753,0.558244,4.0707,5.41551,-0.800285,-0.107942,9.47523,12.393,-0.333802,-0.0808203
11.58,0.661936,13.5355,0.632745,0.59315,8.91718,19.8042,0.194753,0.558244,4.0667,5.41497,-0.800285,-0.107942,9.47356,12.3926,-0.333802,-0.0808202
11.585,0.6651,13.5385,0.632745,0.59315,8.91816,19.807,0.194753,0.558244,4.0627,5.41443,-0.800285,-0.107942,9.47189,12.3922,-0.333802,-0.0808201
11.59,0.668264,13.5414,0.632745,0.59315,8.91913,19.8098,0.194753,0.558244,4.0587,5.41389,-0.800285,-0.107942,9.47022,12.3917,-0.333803,-0.08082
11.595,0.671427,13.5444,0.632745,0.59315,8.92011,19.8126,0.194753,0.558244,4.05469,5.41335,-0.800285,-0.107942,9.46855,12.3913,-0.333803,-0.08082
11.6,0.674591,13.5474,0.632745,0.59315,8.92108,19.8154,0.194753,0.558244,4.05069,5.41281,-0.800285,-0.107942,9.46688,12.3909,-0.333803,-0.0808199
11.605,0.677755,13.5503,0.632745,0.59315,8.92205,19.8182,0.194753,0.558243,4.04669,5.41227,-0.800285,-0.107942,9.46521,12.3905,-0.333803,-0.0808198
11.61,0.680919,13.5533,0.632745,0.59315,8.92303,19.821,0.194753,0.558243,4.04269,5.41173,-0.800285,-0.107942,9.46354,12.3901,-0.333803,-0.0808197
11.615,0.684082,13.5563,0.632746,0.59315,8.924,19.8238,0.194753,0.558243,4.03869,5.41119,-0.800285,-0.107942,9.46187,12.3897,-0.333803,-0.0808197
11.62,0.687246,13.5592,0.632746,0.59315,8.92497,19.8266,0.194753,0.558243,4.03469,5.41065,-0.800285,-0.107942,9.4602,12.3893,-0.333803,-0.0808196
11.625,0.69041,13.5622,0.632746,0.59315,8.92595,19.8294,0.194753,0.558243,4.03069,5.41011,-0.800285,-0.107942,9.45853,12.3889,-0.333803,-0.0808195
11.63,0.693573,13.5652,0.632746,0.593149,8.92692,19.8322,0.194753,0.558243,4.02668,5.40957,-0.800285,-0.107942,9.45687,12.3885,-0.333803,-0.0808194
11.635,0.696737,13.5681,0.632746,0.593149,8.9279,19.8349,0.194753,0.558243,4.02268,5.40903,-0.800285,-0.107942,9.4552,12.3881,-0.333803,-0.0808194
11.64,0.699901,13.5711,0.632746,0.593149,8.92887,19.8377,0.194753,0.558243,4.01868,5.40849,-0.800285,-0.107942,9.45353,12.3877,-0.333803,-0.0808193
11.645,0.703065,13.5741,0.632746,0.593149,8.92984,19.8405,0.194753,0.558243,4.01468,5.40795,-0.800285,-0.107942,9.45186,12.3873,-0.333803,-0.0808192
11.65,0.706228,13.577,0.632746,0.593149,8.93082,19.8433,0.194753,0.558243,4.01068,5.40741,-0.800285,-0.107942,9.45019,12.3869,-0.333803,-0.0808191
11.655,0.709392,13.58,0.632746,0.593149,8.93179,19.8461,0.194753,0.558242,4.00668,5.40687,-0.800285,-0.107942,9.44852,12.3865,-0.333803,-0.0808191
11.66,0.712556,13.583,0.632746,0.593149,8.93276,19.8489,0.194753,0.558242,4.00268,5.40633,-0.800285,-0.107941,9.44685,12.3861,-0.333803,-0.080819
11.665,0.71572,13.5859,0.632746,0.593149,8.93374,19.8517,0.194753,0.558242,3.99867,5.40579,-0.800285,-0.107941,9.44518,12.3857,-0.333803,-0.0808189
11.67,0.718883,13.5889,0.632746,0.593149,8.93471,19.8545,0.194753,0.558242,3.99467,5.40525,-0.800285,-0.107941,9.44351,12.3853,-0.333803,-0.0808188
11.675,0.722047,13.5919,0.632746,0.593149,8.93569,19.8573,0.194753,0.558242,3.99067,5.40471,-0.800285,-0.107941,9.44184,12.3849,-0.333803,-0.0808188
11.68,0.725211,13.5948,0.632746,0.593149,8.93666,19.8601,0.194753,0.558242,3.98667,5.40417,-0.800285,-0.107941,9.44018,12.3845,-0.333803,-0.0808187
11.685,0.728374,13.5978,0.632746,0.593149,8.93763,19.8629,0.194753,0.558242,3.98267,5.40363,-0.800285,-0.107941,9.43851,12.3841,-0.333804,-0.0808186
11.69,0.731538,13.6008,0.632746,0.593149,8.93861,19.8656,0.194753,0.558242,3.97867,5.40309,-0.800285,-0.107941,9.43684,12.3837,-0.333804,-0.0808186
11.695,0.734702,13.6037,0.632746,0.593149,8.93958,19.8684,0.194753,0.558242,3.97467,5.40255,-0.800285,-0.107941,9.43517,12.3833,-0.333804,-0.0808185
11.7,0.737866,13.6067,0.632746,0.593149,8.94055,19.8712,0.194753,0.558242,3.97066,5.40201,-0.800285,-0.107941,9.4335,12.3829,-0.333804,-0.0808184
11.705,0.741029,13.6096,0.632746,0.593149,8.94153,19.874,0.194753,0.558242,3.96666,5.40147,-0.800285,-0.107941,9.43183,12.3825,-0.333804,-0.0808183
11.71,0.744193,13.6126,0.632746,0.593149,8.9425,19.8768,0.194753,0.558241,3.96266,5.40093,-0.800285,-0.107941,9.43016,12.3821,-0.333804,-0.0808183
11.715,0.747357,13.6156,0.632746,0.593149,8.94348,19.8796,0.194753,0.558241,3.95866,5.40039,-0.800285,-0.107941,9.42849,12.3816,-0.333804,-0.0808182
11.72,0.750521,13.6185,0.632747,0.593149,8.94445,19.8824,0.194753,0.558241,3.95466,5.39985,-0.800285,-0.107941,9.42682,12.3812,-0.333804,-0.0808181
11.725,0.753684,13.6215,0.632747,0.593149,8.94542,19.8852,0.194753,0.558241,3.95066,5.39931,-0.800285,-0.107941,9.42515,12.3808,-0.333804,-0.0808181
11.73,0.756848,13.6245,0.632747,0.593149,8.9464,19.888,0.194753,0.558241,3.94666,5.39877,-0.800285,-0.107941,9.42349,12.3804,-0.333804,-0.080818
11.735,0.760012,13.6274,0.632747,0.593149,8.94737,19.8908,0.194753,0.558241,3.94265,5.39823,-0.800285,-0.107941,9.42182,12.38,-0.333804,-0.0808179
11.74,0.763176,13.6304,0.632747,0.593149,8.94834,19.8936,0.194753,0.558241,3.93865,5.39769,-0.800285,-0.107941,9.42015,12.3796,-0.333804,-0.0808178
11.745,0.766339,13.6334,0.632747,0.593149,8.94932,19.8964,0.194753,0.558241,3.93465,5.39716,-0.800285,-0.107941,9.41848,12.3792,-0.333804,-0.0808178
11.75,0.769503,13.6363,0.632747,0.593149,8.95029,19.8991,0.194753,0.558241,3.93065,5.39662,-0.800285,-0.107941,9.41681,12.3788,-0.333804,-0.0808177
11.755,0.772667,13.6393,0.632747,0.593149,8.95127,19.9019,0.194753,0.558241,3.92665,5.39608,-0.800285,-0.107941,9.41514,12.3784,-0.333804,-0.0808176
11.76,0.77583,13.6423,0.632747,0.593149,8.95224,19.9047,0.194753,0.55824,3.92265,5.39554,-0.800285,-0.10794,9.41347,12.378,-0.333804,-0.0808176
11.765,0.778994,13.6452,0.632747,0.593149,8.95321,19.9075,0.194753,0.55824,3.91865,5.395,-0.800285,-0.10794,9.4118,12.3776,-0.333804,-0.0808175
11.77,0.782158,13.6482,0.632747,0.593149,8.95419,19.9103,0.194753,0.55824,3.91464,5.39446,-0.800285,-0.10794,9.41013,12.3772,-0.333804,-0.0808174
11.775,0.785322,13.6512,0.632747,0.593149,8.95516,19.9131,0.194753,0.55824,3.91064,5.39392,-0.800285,-0.10794,9.40846,12.3768,-0.333804,-0.0808174
11.78,0.788485,13.6541,0.632747,0.593149,8.95613,19.9159,0.194753,0.55824,3.90664,5.39338,-0.800285,-0.10794,9.4068,12.3764,-0.333805,-0.0808173
11.785,0.791649,13.6571,0.632747,0.593149,8.95711,19.9187,0.194753,0.55824,3.90264,5.39284,-0.800285,-0.10794,9.40513,12.376,-0.333805,-0.0808172
11.79,0.794813,13.6601,0.632747,0.593149,8.95808,19.9215,0.194753,0.55824,3.89864,5.3923,-0.800285,-0.10794,9.40346,12.3756,-0.333805,-0.0808172
11.795,0.797977,13.663,0.632747,0.593149,8.95906,19.9243,0.194753,0.55824,3.89464,5.39176,-0.800285,-0.10794,9.40179,12.3752,-0.333805,-0.0808171
11.8,0.80114,13.666,0.632747,0.593149,8.96003,19.9271,0.194753,0.55824,3.89064,5.39122,-0.800285,-0.10794,9.40012,12.3748,-0.333805,-0.080817
11.805,0.804304,13.669,0.632747,0.593149,8.961,19.9298,0.194753,0.55824,3.88663,5.39068,-0.800285,-0.10794,9.39845,12.3744,-0.333805,-0.080817
11.81,0.807468,13.6719,0.632747,0.593149,8.96198,19.9326,0.194753,0.55824,3.88263,5.39014,-0.800284,-0.10794,9.39678,12.374,-0.333805,-0.0808169
11.815,0.810632,13.6749,0.632747,0.593149,8.96295,19.9354,0.194753,0.558239,3.87863,5.3896,-0.800284,-0.10794,9.39511,12.3736,-0.333805,-0.0808168
11.82,0.813795,13.6779,0.632747,0.593149,8.96392,19.9382,0.194753,0.558239,3.87463,5.38906,-0.800284,-0.10794,9.39344,12.3732,-0.333805,-0.0808168
11.825,0.816959,13.6808,0.632748,0.593148,8.9649,19.941,0.194753,0.558239,3.87063,5.38852,-0.800284,-0.10794,9.39177,12.3728,-0.333805,-0.0808167
11.83,0.820123,13.6838,0.632748,0.593148,8.96587,19.9438,0.194753,0.558239,3.86663,5.38798,-0.800284,-0.10794,9.39011,12.3724,-0.333805,-0.0808166
11.835,0.823287,13.6868,0.632748,0.593148,8.96685,19.9466,0.194753,0.558239,3.86263,5.38744,-0.800284,-0.10794,9.38844,12.3719,-0.333805,-0.0808166
11.84,0.82645,13.6897,0.632748,0.593148,8.96782,19.9494,0.194753,0.558239,3.85862,5.3869,-0.800284,-0.10794,9.38677,12.3715,-0.333805,-0.0808165
11.845,0.829614,13.6927,0.632748,0.593148,8.96879,19.9522,0.194753,0.558239,3.85462,5.38636,-0.800284,-0.10794,9.3851,12.3711,-0.333805,-0.0808164
11.85,0.832778,13.6957,0.632748,0.593148,8.96977,19.955,0.194753,0.558239,3.85062,5.38582,-0.800284,-0.10794,9.38343,12.3707,-0.333805,-0.0808164
11.855,0.835941,13.6986,0.632748,0.593148,8.97074,19.9578,0.194753,0.558239,3.84662,5.38528,-0.800284,-0.10794,9.38176,12.3703,-0.333805,-0.0808163
11.86,0.839105,13.7016,0.632748,0.593148,8.97171,19.9605,0.194753,0.558239,3.84262,5.38474,-0.800284,-0.10794,9.38009,12.3699,-0.333805,-0.0808162
11.865,0.842269,13.7046,0.632748,0.593148,8.97269,19.9633,0.194753,0.558239,3.83862,5.3842,-0.800284,-0.107939,9.37842,12.3695,-0.333805,-0.0808162
11.87,0.845433,13.7075,0.632748,0.593148,8.97366,19.9661,0.194753,0.558239,3.83462,5.38366,-0.800284,-0.107939,9.37675,12.3691,-0.333805,-0.0808161
11.875,0.848596,13.7105,0.632748,0.593148,8.97464,19.9689,0.194753,0.558238,3.83061,5.38312,-0.800284,-0.107939,9.37508,12.3687,-0.333806,-0.080816
11.88,0.85176,13.7135,0.632748,0.593148,8.97561,19.9717,0.194753,0.558238,3.82661,5.38258,-0.800284,-0.107939,9.37341,12.3683,-0.333806,-0.080816
11.885,0.854924,13.7164,0.632748,0.593148,8.97658,19.9745,0.194753,0.558238,3.82261,5.38204,-0.800284,-0.107939,9.37175,12.3679,-0.333806,-0.0808159
11.89,0.858088,13.7194,0.632748,0.593148,8.97756,19.9773,0.194753,0.558238,3.81861,5.3815,-0.800284,-0.107939,9.37008,12.3675,-0.333806,-0.0808158
11.895,0.861251,13.7223,0.632748,0.593148,8.97853,19.9801,0.194753,0.558238,3.81461,5.38096,-0.800284,-0.107939,9.36841,12.3671,-0.333806,-0.0808158
11.9,0.864415,13.7253,0.632748,0.593148,8.9795,19.9829,0.194753,0.558238,3.81061,5.38042,-0.800284,-0.107939,9.36674,12.3667,-0.333806,-0.0808157
11.905,0.867579,13.7283,0.632748,0.593148,8.98048,19.9857,0.194753,0.558238,3.80661,5.37988,-0.800284,-0.107939,9.36507,12.3663,-0.333806,-0.0808156
11.91,0.870743,13.7312,0.632748,0.593148,8.98145,19.9885,0.194753,0.558238,3.8026,5.37935,-0.800284,-0.107939,9.3634,12.3659,-0.333806,-0.0808156
11.915,0.873906,13.7342,0.632748,0.593148,8.98243,19.9913,0.194753,0.558238,3.7986,5.37881,-0.800284,-0.107939,9.36173,12.3655,-0.333806,-0.0808155
11.92,0.87707,13.7372,0.632748,0.593148,8.9834,19.994,0.194752,0.558238,3.7946,5.37827,-0.800284,-0.107939,9.36006,12.3651,-0.333806,-0.0808154
11.925,0.880234,13.7401,0.632749,0.593148,8.98437,19.9968,0.194752,0.558238,3.7906,5.37773,-0.800284,-0.107939,9.35839,12.3647,-0.333806,-0.0808154
11.93,0.883398,13.7431,0.632749,0.593148,8.98535,19.9996,0.194752,0.558237,3.7866,5.37719,-0.800284,-0.107939,9.35672,12.3643,-0.333806,-0.0808153
11.935,0.886561,13.7461,0.632749,0.593148,8.98632,19.9976,0.194752,-0.558237,3.7826,5.37665,-0.800284,-0.107939,9.35506,12.3639,-0.333806,-0.0808153
11.94,0.889725,13.749,0.632749,0.593148,8.98729,19.9948,0.194752,-0.558238,3.7786,5.37611,-0.800284,-0.107939,9.35339,12.3635,-0.333806,-0.0808152
11.945,0.892889,13.752,0.632749,0.593148,8.98827,19.992,0.194752,-0.558238,3.77459,5.37557,-0.800284,-0.107939,9.35172,12.3631,-0.333806,-0.0808151
11.95,0.896053,13.755,0.632749,0.593148,8.98924,19.9892,0.194752,-0.558238,3.77059,5.37503,-0.800284,-0.107939,9.35005,12.3627,-0.333806,-0.0808151
11.955,0.899216,13.7579,0.632749,0.593148,8.99022,19.9864,0.194752,-0.558238,3.76659,5.37449,-0.800284,-0.107939,9.34838,12.3623,-0.333806,-0.080815
11.96,0.90238,13.7609,0.632749,0.593148,8.99119,19.9836,0.194752,-0.558238,3.76259,5.37395,-0.800284,-0.107939,9.34671,12.3618,-0.333806,-0.0808149
11.965,0.905544,13.7639,0.632749,0.593148,8.99216,19.9808,0.194752,-0.558238,3.75859,5.37341,-0.800284,-0.107939,9.34504,12.3614,-0.333807,-0.0808149
11.97,0.908708,13.7668,0.632749,0.593148,8.99314,19.978,0.194752,-0.558238,3.75459,5.37287,-0.800284,-0.107938,9.34337,12.361,-0.333807,-0.0808148
11.975,0.911871,13.7698,0.632749,0.593148,8.99411,19.9753,0.194752,-0.558238,3.75059,5.37233,-0.800284,-0.107938,9.3417,12.3606,-0.333807,-0.0808147
11.98,0.915035,13.7728,0.632749,0.593148,8.99508,19.9725,0.194752,-0.558238,3.74658,5.37179,-0.800284,-0.107938,9.34003,12.3602,-0.333807,-0.0808147
11.985,0.918199,13.7757,0.632749,0.593148,8.99606,19.9697,0.194752,-0.558238,3.74258,5.37125,-0.800284,-0.107938,9.33837,12.3598,-0.333807,-0.0808146
11.99,0.921363,13.7787,0.632749,0.593148,8.99703,19.9669,0.194752,-0.558238,3.73858,5.37071,-0.800284,-0.107938,9.3367,12.3594,-0.333807,-0.0808145
11.995,0.924526,13.7817,0.632749,0.593148,8.99801,19.9641,0.194752,-0.558239,3.73458,5.37017,-0.800284,-0.107938,9.33503,12.359,-0.333807,-0.0808145
12,0.92769,13.7846,0.632749,0.593148,8.99898,19.9613,0.194752,-0.558239,3.73058,5.36963,-0.800284,-0.107938,9.33336,12.3586,-0.333807,-0.0808144
12.005,0.930854,13.7876,0.632749,0.593148,8.99995,19.9585,0.194752,-0.558239,3.72658,5.36909,-0.800284,-0.107938,9.33169,12.3582,-0.333807,-0.0808143
12.01,0.934018,13.7906,0.632749,0.593148,9.00093,19.9557,0.194752,-0.558239,3.72258,5.36855,-0.800284,-0.107938,9.33002,12.3578,-0.333807,-0.0808143
12.015,0.937181,13.7935,0.632749,0.593148,9.0019,19.9529,0.194752,-0.558239,3.71857,5.36801,-0.800284,-0.107938,9.32835,12.3574,-0.333807,-0.0808142
12.02,0.940345,13.7965,0.63275,0.593147,9.00288,19.9501,0.194752,-0.558239,3.71457,5.36747,-0.800284,-0.107938,9.32668,12.357,-0.333807,-0.0808141
12.025,0.943509,13.7995,0.63275,0.593147,9.00385,19.9473,0.194752,-0.558239,3.71057,5.36693,-0.800284,-0.107938,9.32501,12.3566,-0.333807,-0.0808141
12.03,0.946672,13.8024,0.63275,0.593147,9.00482,19.9446,0.194752,-0.558239,3.70657,5.36639,-0.800284,-0.107938,9.32334,12.3562,-0.333807,-0.080814
12.035,0.949836,13.8054,0.63275,0.593147,9.0058,19.9418,0.194752,-0.558239,3.70257,5.36585,-0.800284,-0.107938,9.32167,12.3558,-0.333807,-0.0808139
12.04,0.953,13.8084,0.63275,0.593147,9.00677,19.939,0.194752,-0.558239,3.69857,5.36531,-0.800284,-0.107938,9.32001,12.3554,-0.333807,-0.0808139
12.045,0.956164,13.8113,0.63275,0.593147,9.00774,19.9362,0.194752,-0.558239,3.69457,5.36477,-0.800284,-0.107938,9.31834,12.355,-0.333807,-0.0808138
12.05,0.959327,13.8143,0.63275,0.593147,9.00872,19.9334,0.194752,-0.558239,3.69056,5.36423,-0.800284,-0.107938,9.31667,12.3546,-0.333807,-0.0808137
12.055,0.962491,13.8173,0.63275,0.593147,9.00969,19.9306,0.194752,-0.55824,3.68656,5.36369,-0.800284,-0.107938,9.315,12.3542,-0.333808,-0.0808136
12.06,0.965655,13.8202,0.63275,0.593147,9.01067,19.9278,0.194752,-0.55824,3.68256,5.36315,-0.800284,-0.107938,9.31333,12.3538,-0.333808,-0.0808136
12.065,0.968819,13.8232,0.63275,0.593147,9.01164,19.925,0.194752,-0.55824,3.67856,5.36261,-0.800284,-0.107938,9.31166,12.3534,-0.333808,-0.0808135
12.07,0.971982,13.8261,0.63275,0.593147,9.01261,19.9222,0.194752,-0.55824,3.67456,5.36208,-0.800284,-0.107938,9.30999,12.353,-0.333808,-0.0808134
