t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5,x6,y6,vx6,vy6,x7,y7,vx7,vy7,x8,y8,vx8,vy8,x9,y9,vx9,vy9,x10,y10,vx10,vy10,x11,y11,vx11,vy11,x12,y12,vx12,vy12,x13,y13,vx13,vy13,x14,y14,vx14,vy14,x15,y15,vx15,vy15,x16,y16,vx16,vy16,x17,y17,vx17,vy17,x18,y18,vx18,vy18,x19,y19,vx19,vy19,x20,y20,vx20,vy20,x21,y21,vx21,vy21,x22,y22,vx22,vy22,x23,y23,vx23,vy23,x24,y24,vx24,vy24,x25,y25,vx25,vy25,x26,y26,vx26,vy26,x27,y27,vx27,vy27,x28,y28,vx28,vy28,x29,y29,vx29,vy29,x30,y30,vx30,vy30,x31,y31,vx31,vy31,x32,y32,vx32,vy32,x33,y33,vx33,vy33,x34,y34,vx34,vy34,x35,y35,vx35,vy35
9.54,0.997536,7.84059,0.103042,0.373287,5.14546,6.76706,0.987386,-0.186149,5.81359,7.95074,1.20805,0.16504,3.09542,12.6024,0.525235,0.108589,8.34112,14.9337,0.764997,0.668841,4.86072,17.7827,-0.271521,0.0387104,8.48,6.57021,1.33878,0.352406,12.16,8.43763,0.478409,-0.700554,2.1093,11.564,0.916154,0.869295,3.01585,5.1681,0.0959235,-1.24173,7.39313,6.20519,1.11689,-1.6327,0.815403,13.8494,-0.434966,-1.00186,5.85395,3.1761,-0.619839,0.142295,10.0385,3.79203,-0.834796,0.31169,13.3218,4.88996,0.155486,-0.828578,7.83004,9.72993,-1.09746,-0.664999,7.46603,8.53534,0.598909,0.202585,6.7259,19.2994,0.16556,0.47854,14.5602,2.53192,0.671132,-0.76918,18.0198,2.96471,0.773631,1.06939,12.529,10.0315,0.135363,0.942734,13.8116,10.0839,-1.59479,0.0664357,11.9495,18.8911,0.118369,0.678856,5.71556,15.0535,-0.616151,-0.0707263,6.56186,5.1602,-0.334025,1.24098,16.0939,9.19784,0.305388,-0.219725,14.5869,6.64512,-0.110608,-0.195512,19.6466,8.01426,-0.881273,-1.09382,15.6234,15.6657,1.1185,0.00454782,17.7231,15.9377,-1.39683,-0.595479,16.37,4.8831,0.425081,-0.161532,15.0392,7.90662,-0.000450805,1.62602,17.53,6.90091,-0.107818,-0.916046,15.1625,9.82359,0.75201,0.137269,16.5143,16.6159,-0.00793526,1.10931,9.65825,16.7667,-1.33115,0.430561
9.545,0.998051,7.84245,0.103068,0.373276,5.15041,6.76615,0.992754,-0.178405,5.81962,7.95155,1.20579,0.15724,3.09803,12.6029,0.519938,0.103218,8.34495,14.9371,0.76509,0.669175,4.85937,17.7829,-0.271297,0.0387944,8.48668,6.57197,1.33274,0.350784,12.1624,8.43414,0.479523,-0.697084,2.11389,11.5684,0.921266,0.874857,3.01633,5.16189,0.0960516,-1.24164,7.39871,6.19702,1.11545,-1.63828,0.813229,13.8443,-0.434764,-1.00205,5.85085,3.17681,-0.619628,0.142942,10.0344,3.79359,-0.834819,0.311745,13.3226,4.88582,0.155892,-0.828233,7.82454,9.72658,-1.101,-0.676601,7.46902,8.53638,0.600431,0.212538,6.72672,19.3018,0.165371,0.478367,14.5636,2.52808,0.671127,-0.76901,18.0237,2.97006,0.773491,1.06954,12.5297,10.0362,0.146395,0.939859,13.8036,10.0842,-1.59758,0.0638067,11.9501,18.8945,0.118339,0.678825,5.71248,15.0532,-0.616046,-0.0706671,6.5602,5.16642,-0.327927,1.24913,16.0955,9.19674,0.303423,-0.222293,14.5864,6.64416,-0.10737,-0.186528,19.6422,8.00879,-0.881529,-1.09394,15.629,15.6658,1.12672,0.0127752,17.7161,15.9347,-1.40511,-0.591227,16.3722,4.88229,0.425128,-0.161267,15.0392,7.91474,-0.00185534,1.62031,17.5294,6.89633,-0.107983,-0.916068,15.1662,9.82428,0.74286,0.137812,16.5143,16.6215,-0.00787855,1.09683,9.65159,16.7689,-1.33136,0.430267
9.55,0.998567,7.84432,0.103093,0.373265,5.15538,6.76528,0.998106,-0.170726,5.82565,7.95231,1.20358,0.149505,3.10062,12.6034,0.514558,0.0977689,8.34877,14.9404,0.76519,0.669517,4.85801,17.7831,-0.271074,0.038877,8.49333,6.57372,1.32605,0.348889,12.1648,8.43066,0.480612,-0.693704,2.11851,11.5727,0.92646,0.880499,3.01681,5.15568,0.0961784,-1.24155,7.40428,6.18881,1.11446,-1.64367,0.811056,13.8393,-0.434561,-1.00224,5.84776,3.17753,-0.619421,0.143579,10.0302,3.79515,-0.834844,0.311802,13.3234,4.88168,0.156294,-0.827889,7.81903,9.72317,-1.10448,-0.688214,7.47203,8.53747,0.601865,0.2225,6.72755,19.3042,0.165183,0.478195,14.567,2.52423,0.671122,-0.768841,18.0276,2.97541,0.773349,1.06969,12.5304,10.0409,0.1576,0.937044,13.7956,10.0846,-1.60085,0.0612855,11.9507,18.8978,0.118311,0.678795,5.7094,15.0528,-0.615944,-0.0706076,6.55858,5.17269,-0.321631,1.25738,16.097,9.19562,0.301602,-0.225043,14.5859,6.64325,-0.104234,-0.177776,19.6378,8.00332,-0.881788,-1.09407,15.6347,15.6659,1.13491,0.0210491,17.7091,15.9317,-1.41343,-0.586891,16.3743,4.88148,0.425179,-0.161001,15.0392,7.92283,-0.00309906,1.61491,17.5289,6.89175,-0.108146,-0.916092,15.1699,9.82497,0.733835,0.13838,16.5143,16.6269,-0.0077568,1.08422,9.64494,16.771,-1.33158,0.429965
9.555,0.999082,7.84619,0.103118,0.373254,5.16039,6.76444,1.00344,-0.163109,5.83166,7.95304,1.20142,0.141834,3.10318,12.6039,0.509092,0.0922387,8.3526,14.9438,0.765297,0.669867,4.85665,17.7833,-0.270854,0.0389582,8.49994,6.57546,1.31877,0.346729,12.1672,8.4272,0.481676,-0.69041,2.12316,11.5772,0.931739,0.886222,3.01729,5.14948,0.0963038,-1.24146,7.40985,6.18058,1.11386,-1.64886,0.808883,13.8343,-0.434358,-1.00243,5.84466,3.17825,-0.619218,0.144205,10.026,3.79671,-0.834868,0.311859,13.3242,4.87754,0.156694,-0.827548,7.8135,9.7197,-1.10789,-0.699801,7.47504,8.5386,0.603202,0.232435,6.72838,19.3066,0.164997,0.478024,14.5703,2.52039,0.671116,-0.768673,18.0314,2.98076,0.773206,1.06983,12.5312,10.0456,0.168941,0.934286,13.7876,10.0849,-1.60456,0.0588718,11.9512,18.9012,0.118282,0.678765,5.70632,15.0525,-0.615844,-0.070548,6.55699,5.179,-0.31514,1.26571,16.0985,9.19449,0.299916,-0.227974,14.5853,6.64238,-0.101198,-0.169256,19.6334,7.99785,-0.88205,-1.09419,15.6404,15.666,1.14307,0.02937,17.702,15.9288,-1.42178,-0.582471,16.3764,4.88068,0.425236,-0.160732,15.0392,7.93089,-0.00418155,1.60983,17.5284,6.88717,-0.108306,-0.916119,15.1735,9.82567,0.72494,0.13897,16.5142,16.6323,-0.00757184,1.07148,9.63828,16.7732,-1.33181,0.429654
9.56,0.999598,7.84805,0.103143,0.373243,5.16542,6.76364,1.00876,-0.155554,5.83766,7.95373,1.1993,0.134224,3.10571,12.6043,0.50354,0.0866254,8.35643,14.9471,0.765409,0.670225,4.8553,17.7835,-0.270635,0.039038,8.50652,6.57719,1.31096,0.344313,12.1696,8.42376,0.482717,-0.6872,2.12783,11.5816,0.937104,0.892029,3.01777,5.14327,0.0964279,-1.24138,7.41542,6.17232,1.11359,-1.65387,0.806712,13.8293,-0.434153,-1.00263,5.84156,3.17897,-0.619018,0.144821,10.0218,3.79827,-0.834894,0.311917,13.3249,4.8734,0.157092,-0.827208,7.80795,9.71617,-1.11121,-0.711325,7.47806,8.53979,0.604429,0.242303,6.7292,19.309,0.164812,0.477855,14.5737,2.51655,0.67111,-0.768505,18.0353,2.98611,0.773062,1.06998,12.5321,10.0503,0.180378,0.931579,13.7796,10.0851,-1.60866,0.0565656,11.9518,18.9046,0.118254,0.678736,5.70324,15.0521,-0.615746,-0.0704882,6.55543,5.18535,-0.308456,1.27412,16.1,9.19334,0.298352,-0.231078,14.5848,6.64156,-0.098261,-0.160966,19.629,7.99238,-0.882314,-1.09432,15.6461,15.6661,1.15122,0.0377386,17.6949,15.9259,-1.43018,-0.577967,16.3786,4.87988,0.425297,-0.160463,15.0392,7.93892,-0.00510275,1.60506,17.5278,6.88259,-0.108464,-0.916149,15.1771,9.82636,0.716178,0.139578,16.5142,16.6376,-0.00732544,1.0586,9.63162,16.7753,-1.33203,0.429335
9.565,1.00011,7.84992,0.103168,0.373232,5.17048,6.76289,1.01408,-0.148058,5.84365,7.95438,1.19723,0.126674,3.10822,12.6048,0.497897,0.0809268,8.36025,14.9505,0.765528,0.670592,4.85395,17.7837,-0.270418,0.0391164,8.51305,6.5789,1.30266,0.341648,12.172,8.42033,0.483736,-0.684071,2.13253,11.5861,0.942558,0.897923,3.01825,5.13706,0.0965507,-1.24129,7.42099,6.16404,1.11362,-1.65867,0.804542,13.8243,-0.433947,-1.00282,5.83847,3.1797,-0.618823,0.145427,10.0177,3.79983,-0.83492,0.311975,13.3257,4.86927,0.157486,-0.82687,7.80239,9.71258,-1.11443,-0.722737,7.48109,8.54103,0.605534,0.252056,6.73002,19.3114,0.16463,0.477687,14.577,2.5127,0.671104,-0.768337,18.0391,2.99146,0.772916,1.07013,12.533,10.0549,0.191861,0.928918,13.7715,10.0854,-1.6131,0.0543661,11.9524,18.908,0.118226,0.678707,5.70017,15.0518,-0.61565,-0.0704283,6.5539,5.19174,-0.301582,1.2826,16.1015,9.19217,0.2969,-0.234353,14.5844,6.64077,-0.0954211,-0.152905,19.6246,7.98691,-0.882581,-1.09445,15.6519,15.6664,1.15936,0.0461557,17.6877,15.923,-1.43862,-0.573378,16.3807,4.87907,0.425363,-0.160191,15.0391,7.94694,-0.00586287,1.60061,17.5273,6.87801,-0.10862,-0.916182,15.1807,9.82706,0.70755,0.1402,16.5141,16.6429,-0.00701937,1.0456,9.62496,16.7775,-1.33227,0.429007
9.57,1.00063,7.85178,0.103192,0.373222,5.17556,6.76216,1.01938,-0.140621,5.84963,7.955,1.1952,0.119181,3.11069,12.6052,0.492161,0.0751407,8.36408,14.9538,0.765654,0.670966,4.8526,17.7839,-0.270203,0.0391935,8.51954,6.5806,1.29393,0.338746,12.1745,8.41691,0.484735,-0.681021,2.13725,11.5906,0.948104,0.903905,3.01873,5.13086,0.0966722,-1.24121,7.42656,6.15574,1.1139,-1.66328,0.802372,13.8193,-0.43374,-1.00302,5.83538,3.18043,-0.618632,0.146023,10.0135,3.80139,-0.834946,0.312035,13.3265,4.86513,0.157878,-0.826535,7.79681,9.70894,-1.11754,-0.733983,7.48412,8.54231,0.606503,0.261639,6.73085,19.3138,0.164449,0.47752,14.5804,2.50886,0.671098,-0.76817,18.043,2.99681,0.772769,1.07028,12.534,10.0596,0.203328,0.926298,13.7635,10.0857,-1.61779,0.0522725,11.953,18.9114,0.118199,0.678679,5.69709,15.0514,-0.615557,-0.0703682,6.55241,5.19817,-0.294523,1.29112,16.1029,9.19099,0.295548,-0.237791,14.5839,6.64003,-0.0926761,-0.14507,19.6202,7.98144,-0.882851,-1.09458,15.6577,15.6666,1.16747,0.054622,17.6805,15.9202,-1.44711,-0.568704,16.3828,4.87827,0.425434,-0.159917,15.0391,7.95493,-0.00646233,1.59648,17.5267,6.87343,-0.108774,-0.916218,15.1842,9.82776,0.69906,0.140834,16.5141,16.6481,-0.00665534,1.03246,9.6183,16.7796,-1.33251,0.42867
9.575,1.00115,7.85365,0.103216,0.373212,5.18067,6.76148,1.02467,-0.133239,5.85561,7.95557,1.19321,0.111743,3.11314,12.6055,0.486331,0.0692649,8.36791,14.9572,0.765785,0.67135,4.85125,17.7841,-0.26999,0.0392693,8.52599,6.58229,1.2848,0.335617,12.1769,8.41352,0.485714,-0.678045,2.14201,11.5951,0.953744,0.909977,3.01922,5.12465,0.0967925,-1.24113,7.43213,6.14741,1.11439,-1.66769,0.800204,13.8143,-0.433532,-1.00321,5.83228,3.18116,-0.618444,0.146609,10.0093,3.80295,-0.834973,0.312095,13.3273,4.861,0.158267,-0.826202,7.79121,9.70524,-1.12052,-0.745,7.48715,8.54364,0.607322,0.270991,6.73167,19.3161,0.16427,0.477355,14.5837,2.50502,0.671092,-0.768004,18.0469,3.00216,0.77262,1.07044,12.5351,10.0642,0.214706,0.923716,13.7554,10.0859,-1.62268,0.0502837,11.9536,18.9148,0.118172,0.678651,5.69401,15.0511,-0.615466,-0.0703079,6.55096,5.20465,-0.287284,1.29969,16.1044,9.1898,0.294282,-0.241387,14.5834,6.63932,-0.0900237,-0.137458,19.6157,7.97596,-0.883124,-1.09471,15.6636,15.6669,1.17558,0.0631383,17.6732,15.9174,-1.45564,-0.563945,16.3849,4.87747,0.42551,-0.159641,15.0391,7.9629,-0.00690166,1.59265,17.5262,6.86885,-0.108925,-0.916257,15.1877,9.82847,0.690708,0.141473,16.5141,16.6532,-0.00623503,1.01918,9.61163,16.7818,-1.33275,0.428324
9.58,1.00166,7.85552,0.10324,0.373202,5.18581,6.76083,1.02995,-0.125912,5.86157,7.95611,1.19126,0.104359,3.11555,12.6058,0.480403,0.0632971,8.37174,14.9606,0.765923,0.671742,4.8499,17.7843,-0.269778,0.0393438,8.53239,6.58396,1.27532,0.33227,12.1793,8.41013,0.486673,-0.675143,2.14679,11.5997,0.95948,0.916142,3.0197,5.11844,0.0969116,-1.24105,7.4377,6.13906,1.11504,-1.67189,0.798037,13.8093,-0.433323,-1.00341,5.82919,3.18189,-0.618261,0.147185,10.0051,3.80451,-0.835001,0.312155,13.3281,4.85687,0.158653,-0.825871,7.7856,9.70149,-1.12335,-0.755715,7.49019,8.54502,0.607974,0.280036,6.73249,19.3185,0.164093,0.477191,14.5871,2.50118,0.671085,-0.767838,18.0507,3.00751,0.77247,1.07059,12.5362,10.0688,0.225907,0.921166,13.7472,10.0862,-1.62765,0.0483978,11.9542,18.9182,0.118145,0.678623,5.69093,15.0507,-0.615378,-0.0702476,6.54954,5.21117,-0.279871,1.30829,16.1059,9.18858,0.29309,-0.245135,14.583,6.63866,-0.0874614,-0.130065,19.6113,7.97049,-0.8834,-1.09485,15.6695,15.6672,1.18368,0.0717055,17.6659,15.9146,-1.46422,-0.559101,16.3871,4.87668,0.425591,-0.159363,15.039,7.97086,-0.00718149,1.58914,17.5256,6.86427,-0.109074,-0.9163,15.1911,9.82918,0.682497,0.142114,16.514,16.6583,-0.0057601,1.00577,9.60497,16.7839,-1.33299,0.427968
9.585,1.00218,7.85738,0.103263,0.373192,5.19097,6.76022,1.03523,-0.118639,5.86752,7.95662,1.18935,0.0970259,3.11794,12.6062,0.474375,0.0572352,8.37557,14.9639,0.766068,0.672144,4.84855,17.7845,-0.269568,0.0394169,8.53874,6.58561,1.26554,0.328716,12.1818,8.40677,0.487616,-0.672312,2.1516,11.6043,0.965315,0.922402,3.02019,5.11224,0.0970295,-1.24097,7.44328,6.13069,1.11583,-1.67588,0.795871,13.8042,-0.433113,-1.00361,5.8261,3.18263,-0.61808,0.147752,10.001,3.80607,-0.83503,0.312217,13.3289,4.85274,0.159036,-0.825542,7.77998,9.69769,-1.12603,-0.766045,7.49323,8.54644,0.608441,0.288691,6.73331,19.3209,0.163917,0.477028,14.5904,2.49734,0.671078,-0.767672,18.0546,3.01287,0.772318,1.07075,12.5373,10.0734,0.236827,0.918647,13.7391,10.0864,-1.63259,0.0466126,11.9548,18.9216,0.118119,0.678596,5.68786,15.0503,-0.615291,-0.0701871,6.54816,5.21773,-0.272292,1.3169,16.1073,9.18735,0.291958,-0.249028,14.5826,6.63802,-0.0849868,-0.122886,19.6069,7.96502,-0.883679,-1.09498,15.6754,15.6676,1.19177,0.0803246,17.6586,15.9118,-1.47285,-0.554172,16.3892,4.87588,0.425678,-0.159083,15.039,7.97879,-0.00730247,1.58593,17.5251,6.85968,-0.109221,-0.916346,15.1945,9.82989,0.674429,0.142752,16.514,16.6633,-0.00523212,0.992217,9.5983,16.786,-1.33325,0.427603
9.59,1.00269,7.85925,0.103286,0.373182,5.19616,6.75965,1.04051,-0.111417,5.87346,7.95708,1.18748,0.0897422,3.1203,12.6064,0.468245,0.051077,8.3794,14.9673,0.766219,0.672554,4.8472,17.7847,-0.269359,0.0394888,8.54505,6.58725,1.25549,0.324967,12.1842,8.40341,0.488541,-0.669549,2.15644,11.6089,0.971252,0.928759,3.02067,5.10603,0.0971462,-1.2409,7.44886,6.1223,1.11673,-1.67966,0.793706,13.7992,-0.432901,-1.0038,5.82301,3.18337,-0.617904,0.148309,9.99679,3.80763,-0.835059,0.312279,13.3297,4.84862,0.159417,-0.825216,7.77434,9.69383,-1.12852,-0.775894,7.49627,8.54791,0.608705,0.296861,6.73413,19.3233,0.163744,0.476866,14.5938,2.49351,0.671071,-0.767507,18.0585,3.01822,0.772165,1.0709,12.5385,10.078,0.247341,0.916157,13.7309,10.0867,-1.63738,0.0449246,11.9554,18.925,0.118092,0.678569,5.68478,15.05,-0.615206,-0.0701265,6.54681,5.22434,-0.264556,1.32552,16.1088,9.18609,0.290874,-0.253059,14.5821,6.63743,-0.0825973,-0.115919,19.6025,7.95954,-0.883961,-1.09512,15.6814,15.668,1.19987,0.0889963,17.6512,15.909,-1.48152,-0.549157,16.3913,4.87509,0.425769,-0.1588,15.039,7.98672,-0.00726525,1.58303,17.5245,6.8551,-0.109366,-0.916395,15.1979,9.83061,0.666505,0.14338,16.514,16.6682,-0.00465268,0.97853,9.59164,16.7882,-1.3335,0.427227
9.595,1.00321,7.86111,0.103309,0.373172,5.20137,6.75911,1.04579,-0.104246,5.87939,7.95752,1.18565,0.0825059,3.12262,12.6067,0.462009,0.0448203,8.38323,14.9706,0.766376,0.672975,4.84585,17.7849,-0.269152,0.0395594,8.5513,6.58886,1.2452,0.321033,12.1866,8.40007,0.48945,-0.666851,2.16131,11.6136,0.977293,0.935216,3.02116,5.09983,0.0972618,-1.24082,7.45444,6.11389,1.1177,-1.68323,0.791542,13.7942,-0.432689,-1.004,5.81992,3.18411,-0.617731,0.148857,9.99262,3.80919,-0.835089,0.312342,13.3305,4.84449,0.159795,-0.824892,7.76869,9.68993,-1.13081,-0.785153,7.49932,8.54941,0.608745,0.304436,6.73495,19.3257,0.163571,0.476706,14.5972,2.48967,0.671064,-0.767343,18.0623,3.02358,0.77201,1.07106,12.5398,10.0826,0.257302,0.913696,13.7227,10.0869,-1.64186,0.0433294,11.956,18.9284,0.118067,0.678542,5.6817,15.0496,-0.615124,-0.0700658,6.54551,5.23099,-0.256671,1.33412,16.1103,9.18481,0.289822,-0.257222,14.5817,6.63686,-0.0802904,-0.109156,19.5981,7.95406,-0.884246,-1.09526,15.6874,15.6685,1.20796,0.0977219,17.6438,15.9063,-1.49025,-0.544056,16.3934,4.87429,0.425866,-0.158516,15.0389,7.99462,-0.00707048,1.58043,17.524,6.85052,-0.109509,-0.916447,15.2012,9.83132,0.658729,0.143993,16.514,16.673,-0.00402328,0.964702,9.58497,16.7903,-1.33376,0.426842
9.6,1.00373,7.86298,0.103332,0.373163,5.20662,6.7586,1.05107,-0.0971244,5.88532,7.95791,1.18385,0.0753149,3.12492,12.6069,0.455666,0.038463,8.38706,14.974,0.76654,0.673405,4.84451,17.7851,-0.268947,0.0396288,8.5575,6.59046,1.23472,0.316923,12.1891,8.39674,0.490344,-0.664218,2.16622,11.6183,0.98344,0.941774,3.02165,5.09363,0.0973762,-1.24075,7.46004,6.10547,1.11872,-1.68658,0.789379,13.7892,-0.432475,-1.0042,5.81683,3.18486,-0.617562,0.149396,9.98844,3.81075,-0.835119,0.312406,13.3313,4.84037,0.160169,-0.82457,7.76303,9.68598,-1.13288,-0.793698,7.50236,8.55095,0.608539,0.31129,6.73576,19.3281,0.163401,0.476546,14.6005,2.48583,0.671057,-0.767178,18.0662,3.02893,0.771854,1.07122,12.5411,10.0871,0.266534,0.911263,13.7145,10.0871,-1.64583,0.041821,11.9566,18.9318,0.118041,0.678516,5.67863,15.0493,-0.615044,-0.0700051,6.54425,5.23768,-0.248648,1.3427,16.1117,9.18352,0.288789,-0.261507,14.5813,6.63633,-0.0780634,-0.102595,19.5937,7.94859,-0.884534,-1.0954,15.6935,15.669,1.21606,0.106502,17.6363,15.9036,-1.49904,-0.538869,16.3956,4.8735,0.425968,-0.158228,15.0389,8.00252,-0.00671872,1.57813,17.5235,6.84594,-0.10965,-0.916503,15.2044,9.83205,0.651103,0.144584,16.514,16.6778,-0.0033454,0.950734,9.5783,16.7924,-1.33403,0.426446
9.605,1.00424,7.86485,0.103355,0.373154,5.21188,6.75813,1.05634,-0.0900501,5.89123,7.95827,1.18209,0.0681675,3.12718,12.607,0.449213,0.0320031,8.3909,14.9774,0.76671,0.673845,4.84317,17.7853,-0.268743,0.0396969,8.56365,6.59203,1.22407,0.31265,12.1915,8.39343,0.491223,-0.661646,2.17115,11.623,0.989696,0.948436,3.02213,5.08742,0.0974896,-1.24068,7.46563,6.09703,1.11977,-1.68971,0.787217,13.7842,-0.43226,-1.0044,5.81375,3.18561,-0.617396,0.149926,9.98427,3.81232,-0.835151,0.312471,13.3321,4.83624,0.160541,-0.82425,7.75736,9.68199,-1.13471,-0.801387,7.5054,8.55253,0.608065,0.317283,6.73658,19.3304,0.163232,0.476388,14.6039,2.482,0.671049,-0.767015,18.07,3.03429,0.771696,1.07138,12.5425,10.0917,0.274831,0.908863,13.7063,10.0873,-1.64909,0.0403914,11.9572,18.9352,0.118016,0.67849,5.67555,15.0489,-0.614965,-0.0699442,6.54302,5.24441,-0.240499,1.35124,16.1131,9.1822,0.28776,-0.265909,14.581,6.63584,-0.0759137,-0.0962287,19.5892,7.94311,-0.884826,-1.09554,15.6996,15.6696,1.22418,0.115339,17.6288,15.9009,-1.50788,-0.533596,16.3977,4.87271,0.426075,-0.157939,15.0389,8.0104,-0.00621049,1.57612,17.5229,6.84135,-0.109789,-0.916563,15.2077,9.83277,0.64363,0.145146,16.5139,16.6826,-0.00262047,0.936623,9.57163,16.7946,-1.3343,0.42604
9.61,1.00476,7.86671,0.103377,0.373145,5.21718,6.7577,1.06163,-0.0830224,5.89714,7.95859,1.18036,0.0610617,3.12941,12.6072,0.442647,0.0254387,8.39473,14.9807,0.766886,0.674296,4.84182,17.7855,-0.268541,0.0397637,8.56974,6.59358,1.21329,0.308223,12.194,8.39013,0.492089,-0.659133,2.17611,11.6277,0.996063,0.955202,3.02262,5.08122,0.0976019,-1.24061,7.47123,6.08857,1.12084,-1.69261,0.785057,13.7791,-0.432043,-1.0046,5.81066,3.18636,-0.617234,0.150447,9.98009,3.81388,-0.835183,0.312536,13.3329,4.83212,0.160911,-0.823933,7.75169,9.67797,-1.13626,-0.808062,7.50844,8.55413,0.607299,0.322256,6.7374,19.3328,0.163065,0.476231,14.6072,2.47816,0.671042,-0.766852,18.0739,3.03965,0.771537,1.07154,12.5439,10.0962,0.281951,0.906501,13.698,10.0875,-1.65139,0.03903,11.9577,18.9386,0.117991,0.678465,5.67248,15.0486,-0.614889,-0.0698833,6.54184,5.25119,-0.232236,1.35973,16.1146,9.18086,0.286721,-0.270418,14.5806,6.63537,-0.0738389,-0.0900536,19.5848,7.93763,-0.88512,-1.09569,15.7057,15.6702,1.2323,0.124232,17.6212,15.8982,-1.51678,-0.528236,16.3998,4.87192,0.426188,-0.157646,15.0388,8.01828,-0.00554621,1.57441,17.5224,6.83677,-0.109925,-0.916626,15.2109,9.8335,0.636311,0.145674,16.5139,16.6872,-0.00184988,0.922368,9.56496,16.7967,-1.33458,0.425622
9.615,1.00528,7.86858,0.103399,0.373136,5.2225,6.7573,1.06692,-0.0760398,5.90303,7.95888,1.17866,0.0539955,3.13161,12.6073,0.435967,0.018768,8.39857,14.9841,0.767069,0.674757,4.84048,17.7857,-0.268341,0.0398294,8.57578,6.59511,1.2024,0.303652,12.1965,8.38684,0.492942,-0.656677,2.18111,11.6325,1.00254,0.962076,3.02311,5.07502,0.0977132,-1.24054,7.47684,6.0801,1.1219,-1.69528,0.782897,13.7741,-0.431826,-1.0048,5.80757,3.18711,-0.617075,0.150959,9.97591,3.81544,-0.835216,0.312603,13.3337,4.82801,0.161277,-0.823618,7.746,9.67391,-1.13752,-0.813545,7.51148,8.55575,0.606216,0.326028,6.73821,19.3352,0.162899,0.476075,14.6106,2.47433,0.671034,-0.766689,18.0778,3.045,0.771376,1.0717,12.5453,10.1007,0.28761,0.904188,13.6897,10.0877,-1.65243,0.037723,11.9583,18.942,0.117967,0.67844,5.6694,15.0482,-0.614814,-0.0698222,6.5407,5.25801,-0.223872,1.36815,16.116,9.1795,0.285657,-0.275027,14.5802,6.63494,-0.0718364,-0.0840641,19.5804,7.93215,-0.885418,-1.09583,15.7119,15.6708,1.24044,0.133184,17.6136,15.8956,-1.52574,-0.522789,16.402,4.87113,0.426306,-0.157351,15.0388,8.02615,-0.00472622,1.57298,17.5218,6.83219,-0.11006,-0.916692,15.214,9.83423,0.629151,0.146159,16.5139,16.6918,-0.00103496,0.907969,9.55828,16.7988,-1.33486,0.425194
9.62,1.0058,7.87044,0.103421,0.373127,5.22785,6.75694,1.07221,-0.0691013,5.90892,7.95913,1.177,0.0469672,3.13377,12.6074,0.429171,0.0119893,8.4024,14.9875,0.767258,0.675229,4.83914,17.7859,-0.268142,0.0398938,8.58176,6.59662,1.19142,0.298947,12.1989,8.38356,0.493782,-0.654277,2.18614,11.6374,1.00914,0.969059,3.0236,5.06881,0.0978234,-1.24047,7.48245,6.07162,1.12295,-1.69771,0.780738,13.7691,-0.431607,-1.005,5.80449,3.18787,-0.616919,0.151462,9.97174,3.817,-0.835249,0.31267,13.3345,4.82389,0.16164,-0.823306,7.74031,9.66983,-1.13846,-0.817636,7.5145,8.55739,0.60479,0.328403,6.73903,19.3376,0.162735,0.475921,14.6139,2.4705,0.671026,-0.766527,18.0816,3.05036,0.771213,1.07187,12.5467,10.1053,0.291479,0.901936,13.6815,10.0879,-1.65187,0.0364526,11.9589,18.9453,0.117943,0.678415,5.66633,15.0479,-0.614742,-0.0697612,6.5396,5.26487,-0.215422,1.37649,16.1174,9.17811,0.284555,-0.279728,14.5799,6.63453,-0.0699038,-0.0782554,19.5759,7.92667,-0.885719,-1.09598,15.7181,15.6715,1.24861,0.142195,17.606,15.893,-1.53476,-0.517255,16.4041,4.87035,0.42643,-0.157053,15.0388,8.03401,-0.00375072,1.57183,17.5213,6.8276,-0.110192,-0.916763,15.2172,9.83496,0.622153,0.146594,16.5139,16.6963,-0.000177,0.893423,9.55161,16.8009,-1.33514,0.424755
